발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X(UTMK),발생위치Y(UTMK),경도,위도
2021,2021-10-31 20:00,야,일,1,3,0,0,3,경기,고양시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,945526,1959720,126.8825961,37.63533373
2021,2021-11-01 00:00,야,월,1,0,0,0,0,충남,천안시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,970376,1864878,127.1680043,36.78156966
2021,2021-11-01 01:00,야,월,1,1,0,1,0,충북,음성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,화물차,1012265,1874274,127.6376061,36.86665536
2021,2021-11-01 03:00,야,월,1,0,0,0,0,경남,산청군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1039792,1705695,127.9379191,35.34607032
2021,2021-11-01 05:00,야,월,1,0,0,0,0,강원,고성군,차대사람,기타,기타,기타,단일로,기타단일로,화물차,보행자,1091703,2031129,128.548411,38.27587161
2021,2021-11-01 05:00,야,월,1,0,0,0,0,전남,무안군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,903366,1661468,126.4417649,34.9434494
2021,2021-11-01 06:00,주,월,1,0,0,0,0,경기,부천시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,자전거,936400,1944186,126.7805176,37.49474149
2021,2021-11-01 06:00,주,월,1,1,0,1,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,건설기계,938358,1920847,126.804612,37.28451598
2021,2021-11-01 06:00,주,월,1,0,0,0,0,전남,장성군,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,이륜차,935233,1699270,126.7877493,35.2868326
2021,2021-11-01 08:00,주,월,1,0,0,0,0,부산,서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,이륜차,승용차,1138523.7,1676976.9,129.01943,35.07838928
2021,2021-11-01 08:00,주,월,1,1,1,0,0,부산,금정구,차대차,기타,기타,기타,단일로,기타단일로,이륜차,승용차,1144133.5,1697535.1,129.0845337,35.26290905
2021,2021-11-01 08:00,주,월,1,0,0,0,0,부산,강서구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,1119683,1671658,128.8120559,35.03285251
2021,2021-11-01 10:00,주,월,1,0,0,0,0,전북,남원시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,화물차,981496,1704479,127.2963851,35.33572752
2021,2021-11-01 16:00,주,월,1,1,0,1,0,경기,양평군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,997793,1936010,127.4750566,37.42323358
2021,2021-11-01 18:00,야,월,1,0,0,0,0,광주,남구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,945768,1681547,126.9047652,35.12765731
2021,2021-11-01 19:00,야,월,1,0,0,0,0,경기,포천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,973603,1983478,127.1999493,37.8507047
2021,2021-11-01 21:00,야,월,1,0,0,0,0,서울,송파구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승합차,개인형이동수단(PM),966165,1947384,127.1170805,37.52513734
2021,2021-11-01 23:00,야,월,3,1,1,0,0,경기,평택시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,특수차,956745,1890065,127.0138082,37.00808756
2021,2021-11-02 03:00,야,화,1,0,0,0,0,광주,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,946217.5,1685937.5,126.9094126,35.16726944
2021,2021-11-02 05:00,야,화,1,1,0,0,1,경기,이천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,건설기계,998646,1916334,127.4847331,37.24587734
2021,2021-11-02 05:00,야,화,1,0,0,0,0,경기,양주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,952763,1978274,126.9634113,37.80296043
2021,2021-11-02 06:00,주,화,1,2,2,0,0,인천,연수구,차대사람,보도통행중,보도통행중,신호위반,교차로,교차로횡단보도내,승용차,보행자,926317,1928761,126.6680026,37.35496891
2021,2021-11-02 08:00,주,화,1,1,1,0,0,경기,하남시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,975392,1946492,127.2215334,37.51738968
2021,2021-11-02 09:00,주,화,1,0,0,0,0,전북,부안군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,925795.7,1745730,126.6797279,35.70505015
2021,2021-11-02 09:00,주,화,1,0,0,0,0,경북,성주군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1070875,1770200,128.2856428,35.92590153
2021,2021-11-02 10:00,주,화,1,1,1,0,0,경남,하동군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1034642,1675391,127.8799683,35.07301333
2021,2021-11-02 12:00,주,화,1,0,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,자전거,965178,1761737.3,127.1143591,35.85155271
2021,2021-11-02 14:00,주,화,1,0,0,0,0,전북,고창군,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,기타,기타,화물차,보행자,909825,1711893,126.5069748,35.39866844
2021,2021-11-02 17:00,주,화,1,0,0,0,0,전남,영암군,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,909385,1638388,126.5101641,34.73590886
2021,2021-11-02 17:00,주,화,1,0,0,0,0,경북,청송군,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승합차,이륜차,1141545,1822710,129.0782727,36.3914573
2021,2021-11-02 23:00,야,화,1,0,0,0,0,경기,양평군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,985219,1948649,127.3326927,37.53704181
2021,2021-11-03 00:00,야,수,1,0,0,0,0,경남,산청군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1045524,1704456,128.00093,35.33465378
2021,2021-11-03 00:00,야,수,1,0,0,0,0,제주,제주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,899704.7,1497205.9,126.4207223,33.46194425
2021,2021-11-03 01:00,야,수,1,0,0,0,0,경기,성남시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,967651,1940831,127.1341858,37.46612528
2021,2021-11-03 05:00,야,수,1,0,0,0,0,경기,고양시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,화물차,보행자,940970,1962102,126.8307693,37.65652078
2021,2021-11-03 06:00,주,수,1,0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,966061,1871958,127.1193312,36.84524763
2021,2021-11-03 07:00,주,수,1,0,0,0,0,경남,거제시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1098910,1657270,128.5826583,34.90538083
2021,2021-11-03 07:00,주,수,1,0,0,0,0,경기,양주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,953472,1968102,126.9721167,37.71131773
2021,2021-11-03 10:00,주,수,1,0,0,0,0,경기,가평군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1005345,1988951,127.5607967,37.90039992
2021,2021-11-03 13:00,주,수,1,0,0,0,0,경기,부천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,939186,1943027,126.8121282,37.48448312
2021,2021-11-03 13:00,주,수,1,1,1,0,0,전남,영광군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,원동기장치자전거,897796,1692362,126.376967,35.22143035
2021,2021-11-03 15:00,주,수,1,0,0,0,0,전북,익산시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,945122.5,1780400.7,126.8909717,36.01889514
2021,2021-11-03 17:00,주,수,1,0,0,0,0,경북,김천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1058611,1797279,128.1517154,36.17083913
2021,2021-11-03 18:00,야,수,1,0,0,0,0,전북,부안군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,922480.9,1744704.5,126.6431878,35.69554959
2021,2021-11-03 19:00,야,수,1,0,0,0,0,경북,예천군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1075362,1837275,128.3418323,36.53022219
2021,2021-11-03 22:00,야,수,1,1,0,1,0,충북,청주시,차대차,기타,기타,기타,단일로,기타단일로,승용차,화물차,1004323,1861281,127.5484278,36.74959689
2021,2021-11-03 23:00,야,수,1,0,0,0,0,충북,영동군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,기타,기타,이륜차,없음,1015941.1,1789572.3,127.677103,36.1030004
2021,2021-11-04 05:00,야,목,1,0,0,0,0,경남,의령군,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,1065588,1704512,128.2216984,35.33404235
2021,2021-11-04 07:00,주,목,1,0,0,0,0,부산,부산진구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,1138186,1685088,129.0170819,35.15154992
2021,2021-11-04 10:00,주,목,1,0,0,0,0,경남,진주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1052547,1688750,128.0772002,35.19269433
2021,2021-11-04 11:00,주,목,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,946026,1875493,126.8943712,36.87618069
2021,2021-11-04 14:00,주,목,1,0,0,0,0,경남,통영시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,1092523,1641722,128.5110415,34.76579841
2021,2021-11-05 01:00,야,금,1,0,0,0,0,경북,경산시,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,1113875,1761275,128.7609337,35.84138745
2021,2021-11-05 02:00,야,금,1,4,1,3,0,경기,여주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1009499,1912641,127.6070577,37.21254095
2021,2021-11-05 09:00,주,금,2,1,1,0,0,충남,보령시,차대차,기타,기타,기타,단일로,기타단일로,농기계,화물차,921445,1822838,126.6239694,36.39982735
2021,2021-11-05 10:00,주,금,1,1,0,1,0,경북,구미시,차대차,추돌,추돌,신호위반,단일로,고가도로위,화물차,화물차,1079786,1792197,128.3866295,36.12351371
2021,2021-11-05 10:00,주,금,1,0,0,0,0,경남,김해시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1118848,1705932,128.8078462,35.34192491
2021,2021-11-05 13:00,주,금,1,4,1,3,0,전북,김제시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,954683,1751629,126.9987074,35.75998816
2021,2021-11-05 14:00,주,금,1,0,0,0,0,서울,강서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,이륜차,승합차,944426.5,1949999.1,126.8708732,37.54765357
2021,2021-11-05 14:00,주,금,1,0,0,0,0,전북,익산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950023,1785249,126.9450482,36.06286862
2021,2021-11-05 14:00,주,금,1,0,0,0,0,경북,포항시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1171544,1776475,129.4025148,35.96996206
2021,2021-11-05 16:00,주,금,1,0,0,0,0,광주,광산구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,935350,1684935,126.7901622,35.15758986
2021,2021-11-05 22:00,야,금,1,0,0,0,0,경북,경주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1147984,1759477,129.1381656,35.82062739
2021,2021-11-05 23:00,야,금,1,0,0,0,0,경남,창원시(통합),차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1098175,1693650,128.5789226,35.23344488
2021,2021-11-05 23:00,야,금,1,0,0,0,0,경기,포천시,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,승용차,보행자,972035,1985779,127.1820372,37.8713968
2021,2021-11-06 00:00,야,토,1,0,0,0,0,경기,용인시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,973761,1917798,127.2040953,37.25870513
2021,2021-11-06 07:00,주,토,1,0,0,0,0,경기,용인시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,962602,1924129,127.0779361,37.31538979
2021,2021-11-06 07:00,주,토,1,0,0,0,0,경북,김천시,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,건설기계,화물차,1045654,1799977,128.007805,36.19585997
2021,2021-11-06 17:00,주,토,1,0,0,0,0,경북,영천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,1135784,1782726,129.0071286,36.03193367
2021,2021-11-06 23:00,야,토,1,0,0,0,0,경남,거제시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1111661,1653546,128.7217057,34.87048362
2021,2021-11-07 02:00,야,일,1,0,0,0,0,서울,구로구,차량단독,기타,기타,안전운전 의무 불이행,단일로,고가도로위,원동기장치자전거,없음,942664.3,1944176.2,126.8513796,37.49506348
2021,2021-11-07 05:00,야,일,1,0,0,0,0,서울,동대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,961900,1952097,127.0685688,37.56745086
2021,2021-11-07 05:00,야,일,1,0,0,0,0,경북,칠곡군,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,승용차,농기계,1098938,1778587,128.5977206,35.99906644
2021,2021-11-07 10:00,주,일,1,2,1,1,0,서울,서초구,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,승용차,955144,1942776,126.992638,37.48313379
2021,2021-11-07 11:00,주,일,1,0,0,0,0,경남,남해군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,1040471,1646283,127.9424896,34.81032183
2021,2021-11-07 17:00,주,일,1,1,1,0,0,강원,강릉시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1120365,1979013,128.8672577,37.80290822
2021,2021-11-07 18:00,야,일,1,0,0,0,0,부산,남구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1147066,1680489,129.1137199,35.10883639
2021,2021-11-07 19:00,야,일,2,0,0,0,0,강원,정선군,차대차,정면충돌,정면충돌,안전운전 의무 불이행,기타,기타,화물차,사륜오토바이(ATV),1109240,1928689,128.7334103,37.35081525
2021,2021-11-08 00:00,야,월,1,0,0,0,0,경기,성남시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,964883.9,1927920.7,127.1035089,37.34965611
2021,2021-11-08 07:00,주,월,1,0,0,0,0,서울,강동구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,966835,1949637,127.1245611,37.54546892
2021,2021-11-08 08:00,주,월,2,0,0,0,0,충남,서천군,차대차,기타,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,927396,1780241,126.6942737,36.01629515
2021,2021-11-08 10:00,주,월,1,0,0,0,0,전북,전주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,968400,1762400.3,127.1500147,35.85763953
2021,2021-11-08 12:00,주,월,1,2,1,1,0,울산,울주군,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,특수차,이륜차,1167607.3,1713601.4,129.3457727,35.40404891
2021,2021-11-08 14:00,주,월,1,0,0,0,0,부산,남구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,승용차,1145499,1681561,129.0967201,35.11872678
2021,2021-11-08 17:00,주,월,1,0,0,0,0,경북,성주군,차량단독,공작물충돌,공작물충돌,신호위반,교차로,교차로부근,화물차,없음,1066879,1755984,128.2401584,35.79802034
2021,2021-11-08 21:00,야,월,1,0,0,0,0,경기,광주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,984578,1928533,127.325858,37.35571158
2021,2021-11-08 23:00,야,월,1,0,0,0,0,경기,부천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,937843,1942799,126.7969577,37.48233874
2021,2021-11-08 23:00,야,월,1,0,0,0,0,경기,여주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1011411,1907670,127.6285308,37.16771034
2021,2021-11-09 06:00,주,화,1,0,0,0,0,강원,홍천군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1034783.6,1959282.2,127.8942198,37.63234448
2021,2021-11-09 06:00,주,화,1,0,0,0,0,전북,군산시,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,화물차,승용차,925435,1775306,126.672978,35.9716579
2021,2021-11-09 06:00,주,화,1,0,0,0,0,경남,창원시(통합),차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1097826,1691013,128.5747743,35.20970508
2021,2021-11-09 07:00,주,화,3,15,5,10,0,강원,홍천군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,1020631.8,1955652.9,127.7337297,37.60005897
2021,2021-11-09 14:00,주,화,1,0,0,0,0,강원,원주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,화물차,없음,1031063.1,1932645.4,127.8509284,37.39238763
2021,2021-11-09 15:00,주,화,1,0,0,0,0,부산,사하구,차대차,추돌,추돌,안전거리 미확보,교차로,교차로내,화물차,자전거,1136549,1677708,128.9978971,35.085249
2021,2021-11-09 16:00,주,화,1,0,0,0,0,경기,김포시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,화물차,919178,1961655,126.5837852,37.65083206
2021,2021-11-09 17:00,주,화,1,0,0,0,0,대전,유성구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,989123,1820094,127.3787339,36.3782406
2021,2021-11-09 20:00,야,화,1,0,0,0,0,충남,당진시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,승용차,화물차,908265,1890166,126.4689334,37.00551513
2021,2021-11-09 22:00,야,화,1,0,0,0,0,경남,함양군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1028450,1737611,127.8142184,35.63423106
2021,2021-11-10 06:00,주,수,1,0,0,0,0,경기,시흥시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,932494,1926619,126.7379399,37.33613284
2021,2021-11-10 06:00,주,수,1,0,0,0,0,울산,울주군,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승합차,보행자,1147016,1730930,129.1222342,35.56348536
2021,2021-11-10 07:00,주,수,1,0,0,0,0,울산,울주군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,없음,1156198,1740062,129.2252785,35.64438135
2021,2021-11-10 10:00,주,수,1,0,0,0,0,경북,청도군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1109749,1734628,128.7116132,35.60165313
2021,2021-11-10 12:00,주,수,1,0,0,0,0,경북,포항시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,1167837,1783584,129.3629286,36.03466713
2021,2021-11-10 14:00,주,수,1,0,0,0,0,전남,장성군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,939048,1697510,126.8298314,35.27120348
2021,2021-11-10 15:00,주,수,1,3,2,1,0,충북,영동군,차대차,측면충돌,측면충돌,중앙선 침범,기타,기타,승용차,승용차,1038877,1799843,127.9324205,36.19494796
2021,2021-11-10 16:00,주,수,1,12,9,3,0,전북,김제시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,화물차,941809.9,1762811.8,126.8554993,35.86013076
2021,2021-11-11 00:00,야,목,1,0,0,0,0,대전,대덕구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,개인형이동수단(PM),992769,1817080,127.4194106,36.35110258
2021,2021-11-11 08:00,주,목,1,0,0,0,0,경남,함양군,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,사륜오토바이(ATV),승용차,1023485,1724810,127.7590108,35.51894155
2021,2021-11-11 11:00,주,목,1,0,0,0,0,경기,안성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,992871,1897195,127.4198003,37.0733287
2021,2021-11-11 11:00,주,목,1,0,0,0,0,전남,광양시,차량단독,전도,전도,안전운전 의무 불이행,기타,기타,이륜차,없음,1019752,1663704,127.716372,34.9680293
2021,2021-11-11 12:00,주,목,1,1,1,0,0,경북,영주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1099531,1871087,128.6161669,36.83276579
2021,2021-11-11 14:00,주,목,1,0,0,0,0,제주,제주시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,932146.8,1506819,126.7690726,33.55119162
2021,2021-11-11 18:00,야,목,1,0,0,0,0,경북,울진군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1166677,1884546,129.371828,36.9445781
2021,2021-11-11 22:00,야,목,1,1,1,0,0,울산,북구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,1168634,1732090,129.3609124,35.57049406
2021,2021-11-12 05:00,야,금,1,0,0,0,0,광주,북구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,자전거,화물차,946659,1685206,126.9143078,35.16069725
2021,2021-11-12 06:00,주,금,1,0,0,0,0,경기,용인시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,970602,1915932,127.1685446,37.2417908
2021,2021-11-12 06:00,주,금,1,1,1,0,0,전북,무주군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,사륜오토바이(ATV),1016229.6,1778762.2,127.680086,36.00553373
2021,2021-11-12 13:00,주,금,1,5,4,1,0,전남,영암군,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,914625,1634031,126.5678375,34.69707494
2021,2021-11-12 13:00,주,금,1,0,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,지하차도(도로)내,승용차,이륜차,1165185,1747082,129.3259411,35.70618197
2021,2021-11-12 14:00,주,금,1,0,0,0,0,서울,강동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,970992.8,1950909.4,127.1715777,37.55707788
2021,2021-11-12 18:00,야,금,1,1,1,0,0,경기,이천시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,승용차,990890,1913239,127.3973191,37.21793525
2021,2021-11-12 18:00,야,금,1,0,0,0,0,전북,전주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,969334.5,1761503.5,127.1603991,35.84958368
2021,2021-11-12 19:00,야,금,1,0,0,0,0,경남,거제시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1101353,1655484,128.6091782,34.8890373
2021,2021-11-12 21:00,야,금,1,0,0,0,0,부산,기장군,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,1151531.3,1704996.1,129.1672106,35.32906415
2021,2021-11-12 22:00,야,금,1,0,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,961604,1950171,127.0653179,37.55007891
2021,2021-11-13 13:00,주,토,1,0,0,0,0,충남,당진시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,특수차,929220,1873609,126.7059856,36.85808823
2021,2021-11-13 13:00,주,토,1,0,0,0,0,전남,해남군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,화물차,없음,920438,1623260,126.6323123,34.60042258
2021,2021-11-13 15:00,주,토,1,1,1,0,0,경북,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1055181,1813478,128.1147207,36.31707555
2021,2021-11-13 18:00,야,토,1,0,0,0,0,경기,부천시,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,938993,1939251,126.8102581,37.45043707
2021,2021-11-13 18:00,야,토,1,0,0,0,0,전남,나주시,차대사람,기타,기타,기타,교차로,교차로부근,승용차,보행자,928250,1669665,126.7135355,35.01942677
2021,2021-11-13 19:00,야,토,1,0,0,0,0,충남,공주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959237,1815300,127.0457963,36.33421924
2021,2021-11-13 22:00,야,토,1,0,0,0,0,충남,금산군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,1000740,1789413,127.5082211,36.10169479
2021,2021-11-14 01:00,야,일,1,1,1,0,0,인천,서구,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,승용차,없음,924651,1953705,126.6466409,37.57964833
2021,2021-11-14 02:00,야,일,1,0,0,0,0,전남,순천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,996530,1669057,127.4619657,35.01648651
2021,2021-11-14 03:00,야,일,1,0,0,0,0,서울,영등포구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,자전거,승용차,947717,1944209,126.9085339,37.49565911
2021,2021-11-14 14:00,주,일,1,0,0,0,0,경북,상주시,차대사람,차도통행중,차도통행중,교차로 통행방법 위반,교차로,교차로부근,승용차,보행자,1065196,1818529,128.226704,36.36198306
2021,2021-11-14 18:00,야,일,1,0,0,0,0,서울,송파구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,965074,1943991,127.1048949,37.49451408
2021,2021-11-14 19:00,야,일,1,0,0,0,0,경기,가평군,차대사람,횡단중,횡단중,기타,교차로,교차로부근,승용차,보행자,998379,1977542,127.4815875,37.79758335
2021,2021-11-15 01:00,야,월,1,0,0,0,0,경남,창원시(통합),차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1103022,1689066,128.6316074,35.19163198
2021,2021-11-15 04:00,야,월,1,0,0,0,0,서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,이륜차,없음,951459,1948144,126.9506046,37.53133053
2021,2021-11-15 04:00,야,월,1,0,0,0,0,경북,포항시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,개인형이동수단(PM),승용차,1168640,1785392,129.3722232,36.05082033
